plan_id,plan_date,plant_id,yard_id,customer_id,region,product_cat,product_grade,priority_tier,priority_score,mode_pref,distance_km,rail_speed_kmph,transit_hours,lp_tph,lp_cutoff_active,lp_shift_util,effective_lp_tph,siding_slots,inventory_t,production_forecast_t,order_demand_t,sla_days,lead_days,rake_available,rake_type,wagons_available,wagon_type,route_block_hours,min_rake_tonnage,planned_qty_t,load_hours,siding_queue_hours,expected_demurrage,utilization_pct,terminal_cost,late_penalty_per_t_day,road_cost_per_t_km,rail_cost_total,road_cost_total,choose_rail_label,selected_for_rake_label,on_time_label
PLAN1DJVVH,22-02-2025,P_BSP,CMO_CHENNAI,CUST0128,South,Plate,A,Normal,50.1,Rail,388,45.5,6,1177.5,0,0.81,1122.8,5,3396.7,973.9,2073.2,8,5,1,RT59,50,BRN,3,2750,2073.2,1.85,7.3,11047.8,54.1,92654.1,177.6191132,1.361268879,1307337.85,1095006.86,0,0,1
PLAN3T8X2G,02-11-2025,P_BSP,CMO_BHOPAL,CUST0225,Central,Coil,S1,High,94.2,Rail,1559,35.1,39.5,1086.2,1,0.53,815.8,2,1886.5,1136.6,2107.1,9,5,0,RT45,42,BOXN,6,2200,2107.1,2.58,9.1,29613.88,74.3,61782,178.2705652,1.395994802,4046780.12,4585799.51,1,0,1
PLAN24GVA3,28-02-2025,P_BSP,CMO_BHOPAL,CUST0193,Central,Coil,A,Normal,24.6,Rail,1578,39.2,35.4,1285.9,0,0.72,1194.4,5,4827,868.5,2314.2,6,7,0,RT58,55,BOBRN,3,2700,2314.2,1.94,4.22,0,66.5,79358.33,181.2221914,1.562407496,3117628.17,5705611.57,1,0,1
PLAN4E5BCI,16-02-2025,P_BSP,CMO_CHENNAI,CUST0099,South,Wire,HR,Normal,35.9,Rail,179,39.6,6,1115.4,1,0.77,892.7,4,1486.5,1075.2,2412,7,6,1,RT58,38,BRN,9,2700,2131.6,2.39,5.22,14605.65,56.5,80335.69,150.8096934,1.771344592,642973.5,675867.87,1,0,1
PLANDL8LGH,04-04-2025,P_BSP,CMO_KOLKATA,CUST0145,East,Coil,S1,Normal,31.1,Rail,340,34.3,25.1,771.5,0,0.78,728.3,5,445.3,617.1,1562.3,1,6,0,RT45,35,BCNHL,1,2200,815.6,1.12,6.91,2354,29.2,77536.74,77.45408713,1.413562153,963329.26,391986.44,0,0,0
PLAN8RFC9V,15-04-2025,P_BSP,CMO_BHOPAL,CUST0082,Central,Coil,A,VIP,115,Rail,1072,29.7,37.9,1250.7,0,0.62,1131.3,1,1464.5,95.7,2107.3,5,3,0,RT45,51,BOBRN,9,2200,1521.9,1.35,7.83,32414.28,56.4,66581.31,268.4385439,1.479457119,1823781.37,2413699.97,1,0,1
PLAND5SO2N,02-03-2025,P_BSP,CMO_DELHI,CUST0201,North,Plate,A,High,63.7,Rail,1408,41.3,34.8,1298.1,0,0.78,1226.1,2,691.4,1380.4,1509.9,6,8,1,RT58,49,BOXN,0,2700,1509.9,1.23,5.93,0,41.3,65530.86,258.0116345,1.70718961,2655379.5,3629381.31,1,0,1
PLAN333ZA4,02-06-2025,P_BSP,CMO_BHOPAL,CUST0211,Central,Rod,A,Normal,50.4,Rail,1457,48.2,35.7,1500.9,1,0.81,1215.2,2,1201.8,877.6,2471.3,6,4,1,RT45,53,BRN,7,2200,1728.4,1.42,0.5,0,59.1,67802.94,218.223934,1.586587191,2935866.66,3995468.89,1,0,1
PLAN9XUD9R,01-06-2025,P_BSP,CMO_DELHI,CUST0190,North,Coil,S1,VIP,126.2,Rail,365,45.8,18.8,1430.4,0,0.96,1415.6,3,1283.8,867.8,1944,6,3,1,RT59,54,BCNHL,6,2750,1804.5,1.27,7.62,21732.89,49.3,68455.23,66.96912596,1.188666994,1061178.87,782906.6,0,0,1
PLANT7NWUQ,01-07-2025,P_BSP,CMO_CHENNAI,CUST0027,South,Slab,HB,Normal,60,Rail,407,46.2,11.1,1060.1,0,0.87,1026.1,5,2267.9,1159.5,2478.7,7,3,1,RT59,62,BOBRN,2,2750,2478.7,2.42,6.66,7821.58,70,68829.75,126.1340221,1.647834392,1241252.13,1662386.25,1,0,1
PLANIQ9VOB,04-06-2025,P_BSP,CMO_KOLKATA,CUST0216,East,Plate,HR,Normal,51.3,Rail,1206,35.2,40.4,1145.8,0,0.79,1085.8,2,2106.8,534.6,526.4,4,1,1,RT58,48,BCNHL,10,2700,526.4,0.48,14.76,63057.1,14.6,77698.67,210.5802547,1.557201632,1453499.97,988571.39,0,0,1
PLANGGGKYC,04-06-2025,P_BSP,CMO_BHOPAL,CUST0327,Central,Slab,HB,Normal,26.5,Rail,142,41.3,6,1208.8,0,0.53,1066.3,5,2654.5,757.3,895.9,5,5,1,RT59,68,BRN,3,2750,895.9,0.84,2.49,0,23.4,69919.59,179.5870147,1.389785857,713003.98,176805.5,0,0,1
PLANSNU966,27-04-2025,P_BSP,CMO_MUMBAI,CUST0331,West,Slab,HB,High,115.7,Rail,766,31.5,18.9,1253.4,0,0.94,1233.3,1,2521.9,566.3,2023.9,6,1,1,RT59,37,BCNHL,4,2750,2023.9,1.64,16.99,65244.89,55.3,79185.72,112.7562702,1.435366204,2257927.77,2225258.85,0,0,1
PLANWQX1N6,25-01-2025,P_BSP,CMO_MUMBAI,CUST0317,West,Slab,S1,Normal,80.8,Rail,1385,41,39.2,1573.6,0,0.58,1407.4,4,5795.3,725.1,922.5,9,2,1,RT58,41,BOST,6,2700,922.5,0.66,9.98,30503.28,26.5,86595.11,165.3170451,1.662627628,2451385.85,2124276.97,0,0,1
PLANPH1RAE,02-02-2025,P_BSP,CMO_DELHI,CUST0227,North,Rod,CR,Normal,32,Rail,1544,48.3,37.3,1183.4,1,0.6,904.2,4,1809.8,643.7,2509.1,4,8,1,RT58,57,BOST,11,2700,2196,2.43,6.61,26685.04,63.1,74155.24,61.00402201,1.741954101,4185667.88,5906311.38,1,0,1
PLANMYD8YH,24-02-2025,P_BSP,CMO_CHENNAI,CUST0298,South,Coil,HR,Normal,19.8,Rail,1396,48.5,33.5,1069.9,0,0.84,1026.6,3,2461.5,578.4,2514.7,4,7,1,RT59,60,BOXN,7,2750,2514.7,2.45,12.93,68640.31,67.7,56581.67,172.6912205,1.403755299,4190371.07,4927912.74,1,0,1
PLAN304A8P,27-02-2025,P_BSP,CMO_CHENNAI,CUST0108,South,Slab,TMT,VIP,137.4,Rail,817,52.2,16.4,1510.5,0,0.83,1445.1,3,3074.1,955,2122.8,7,2,0,RT58,45,BOXN,3,2700,2122.8,1.47,6.02,2196.89,58.1,88329.97,247.712696,1.606232053,1676232.78,2785732.58,1,0,1
PLANMSY5YP,01-07-2025,P_BSP,CMO_CHENNAI,CUST0360,South,Coil,S1,High,56.2,Rail,1110,45.9,19.5,1504.4,0,0.88,1460.9,2,1227.2,55.3,1580.3,1,2,0,MIX60,66,BCNHL,3,2850,1260.4,0.86,0,0,33.9,74179.08,60,1.519834628,2261466.96,2126315.52,0,0,0
PLANC7SYR7,26-04-2025,P_BSP,CMO_BHOPAL,CUST0094,Central,Coil,HR,Normal,35.3,Rail,718,42.9,13.9,1425,0,0.76,1339.4,2,846.8,1327.1,1556.6,7,6,1,RT45,59,BOXN,1,2200,1556.6,1.16,5.59,0,54.9,101878.11,75.19750855,1.497042622,1496229.06,1673152.92,1,0,1
PLANS9R37V,26-02-2025,P_BSP,CMO_KOLKATA,CUST0080,East,Coil,HR,Normal,88.1,Rail,1015,45.2,29.4,799.1,0,0.76,751.2,2,2255.3,515.3,2426.8,8,1,0,MIX60,35,BOXN,0,2850,2426.8,3.23,9.16,25719.18,64.2,65772.43,200.2593545,1.667754647,3757086.52,4108016.58,1,0,1
PLAN3869OJ,01-12-2025,P_BSP,CMO_KOLKATA,CUST0207,East,Coil,S1,High,60.6,Rail,1195,44.1,23.6,1220.2,0,0.65,1114.2,1,1422.7,994.4,2228.1,2,3,1,RT58,54,BOBRN,10,2700,2019.3,1.81,7.48,29900.55,58,82658.74,149.1542141,1.550725413,3166881.63,3741998.89,1,0,1
PLANRGHR4X,16-01-2025,P_BSP,CMO_CHENNAI,CUST0033,South,Plate,HR,Normal,24,Rail,1293,35.2,37.9,1141.5,0,0.89,1109.8,3,2887.5,1017.2,1197.1,4,4,1,RT58,48,BOXN,7,2700,1197.1,1.08,3.49,0,32.8,84205.88,229.6138433,1.57589718,1878753.27,2439252.92,1,0,1
PLAN51MO5J,21-03-2025,P_BSP,CMO_CHENNAI,CUST0236,South,Coil,S1,High,85.3,Rail,555,30.9,13.3,1309.1,1,0.77,1049.4,3,2809.1,681.2,2094.3,4,2,1,RT58,59,BOST,3,2700,2094.3,2,1.29,0,60.2,81858.64,103.0708852,1.728147124,1682724.98,2008688.48,1,0,1
PLANMQ0NJV,02-12-2025,P_BSP,CMO_CHENNAI,CUST0058,South,Coil,HR,VIP,134.5,Rail,1614,45.3,34.5,982.3,0,0.84,942.1,4,3273,973.7,2839.2,6,2,1,RT45,66,BRN,1,2200,2839.2,3.01,11.23,37245.08,97.1,81655.25,258.1961191,1.470806574,5783216.32,6739925.24,1,1,1
PLANJPCMW0,27-04-2025,P_BSP,CMO_KOLKATA,CUST0037,East,Coil,HR,Normal,78.4,Rail,1565,52.6,23.3,1405,0,0.65,1281.9,3,1128.3,366.8,2197.2,7,1,0,RT58,52,BOST,6,2700,1348.4,1.05,0,0,38.7,85105.76,133.8597492,1.429084129,2521481.46,3015719.07,1,0,1
PLANJPJLBW,04-10-2025,P_BSP,CMO_KOLKATA,CUST0238,East,Coil,TMT,Normal,36.3,Rail,132,45.5,6,1289.4,0,0.68,1187.5,3,1280.9,581,1539.9,7,5,1,RT58,57,BOST,3,2700,1539.9,1.3,5.67,0,44.2,75227.46,175.4600042,1.900814196,513752.79,386372.42,0,0,1
PLANJ1IRVA,18-03-2025,P_BSP,CMO_KOLKATA,CUST0135,East,Coil,CR,High,74.9,Rail,833,28.7,26.2,1418.8,0,0.53,1252.1,1,1927.9,703.2,1644.1,4,3,1,RT59,55,BOBRN,2,2750,1644.1,1.31,7.7,10915.89,46.4,84559.73,245.370016,1.813604132,1845324.71,2483794.88,1,0,1
PLAN0Y0WLI,01-07-2025,P_BSP,CMO_MUMBAI,CUST0132,West,Coil,HB,Normal,50.5,Rail,565,36.9,6,1013,0,0.53,894.6,2,1624.8,981.8,1538.9,3,1,1,RT59,31,BOXN,0,2750,1538.9,1.72,2.57,0,41.4,91740.52,186.1960447,1.58441684,1200485.82,1377616.38,1,0,1
PLANWLAP3K,04-10-2025,P_BSP,CMO_KOLKATA,CUST0272,East,Coil,CR,Normal,27.4,Rail,1747,38.8,48.9,1266.3,0,0.55,1123.6,1,2377.8,664,1490.7,4,6,1,RT59,33,BOXN,7,2750,1490.7,1.33,8.42,24541.86,40.1,78547.63,165.8017143,1.433097881,3727385.23,3732149.31,1,0,1
PLAN5B8SNT,21-04-2025,P_BSP,CMO_BHOPAL,CUST0025,Central,Rod,HB,Normal,45.4,Rail,1593,28.9,58.8,1397.1,0,0.63,1267,5,4089.2,735.2,952.2,9,6,1,RT45,49,BOXN,2,2200,952.2,0.75,9.24,12124.79,33.6,81350.44,258.8812976,1.840230888,2068117.16,2791362.69,1,0,1
PLANHT7UGV,20-02-2025,P_BSP,CMO_CHENNAI,CUST0262,South,Slab,HR,Normal,45.6,Rail,1467,31.7,46.6,562.7,0,0.67,516.8,4,1703,1131.6,1875.6,7,5,1,MIX60,69,BOST,4,2850,1875.6,3.63,4.65,9664.87,52.1,91088.04,159.5567221,1.551252898,3464534.82,4268280.41,1,0,1
PLANIVK0B7,14-03-2025,P_BSP,CMO_BHOPAL,CUST0312,Central,Rod,A,High,69.8,Rail,1215,39.8,23.8,1366.7,0,0.64,1242.5,4,801.6,958.5,709.1,3,7,1,RT59,68,BOXN,46,2750,709.1,0.57,10.36,106076.03,19.1,69660.52,223.1106063,1.5150001,1704112.03,1305258.18,0,0,1
PLAN3BHH85,02-01-2025,P_BSP,CMO_CHENNAI,CUST0097,South,Coil,HB,Normal,31.7,Rail,488,41.6,6,1109.9,0,0.91,1085.3,4,560,1735.1,2345.5,3,6,1,RT59,69,BOST,2,2750,1601.1,1.48,11.58,22628.75,45.2,106831.63,249.4006692,1.880838679,1257114.8,1469568.48,1,0,1
PLANDA5H3Z,16-03-2025,P_BSP,CMO_DELHI,CUST0247,North,Slab,S1,High,62.9,Rail,1110,34.1,46.6,1194.1,0,0.62,1081.5,2,832.8,437.8,1570,5,5,1,RT58,68,BOST,11,2700,1095.5,1.01,9.46,33511.64,31.5,59650.42,123.4683693,1.515612307,1729573.95,1842992.14,1,0,1
PLAN4LB0FM,01-08-2025,P_BSP,CMO_KOLKATA,CUST0142,East,Coil,HB,Normal,71.2,Rail,747,31.5,8,1513.1,0,0.63,1371.3,2,816.5,285.8,2725.3,8,3,1,RT45,65,BOBRN,8,2200,988,0.72,12.65,32439.65,36.6,83574.38,135.9229149,1.646501655,1481218.59,1215177.5,0,0,1
PLANITWPHK,04-07-2025,P_BSP,CMO_MUMBAI,CUST0365,West,Slab,HB,High,70.3,Rail,1300,47.2,21,1472.9,1,0.95,1237.1,2,2698.2,1564.5,1104.2,5,6,0,RT58,51,BOST,2,2700,1104.2,0.89,1.84,0,31.7,89753.77,151.3791524,1.458719443,2097414.74,2093933.41,0,0,1
PLANOKPY98,28-03-2025,P_BSP,CMO_MUMBAI,CUST0054,West,Plate,HB,High,78.3,Rail,914,37.7,37.1,1055.2,0,0.65,963.1,4,1756.8,905,1705.1,6,4,1,RT58,36,BOXN,5,2700,1705.1,1.77,0,0,46.7,67319.2,202.8549374,1.494445805,1996273.73,2329036.1,1,0,1
PLANOPBH4E,30-03-2025,P_BSP,CMO_CHENNAI,CUST0337,South,Coil,TMT,High,116.4,Rail,955,38.6,39.5,778.1,0,0.55,689.8,4,1891,1332.8,1877.5,9,3,0,RT45,53,BOBRN,1,2200,1877.5,2.72,11.8,52159.06,69.5,89862.94,79.69560733,1.718258801,2155300.2,3080859.51,1,0,1
PLANR3UREV,30-04-2025,P_BSP,CMO_DELHI,CUST0126,North,Rod,HR,Normal,60.7,Rail,446,36.7,22.3,1180.8,1,0.6,902.3,4,2787.7,397.8,991.6,9,5,1,RT45,46,BRN,10,2200,991.6,1.1,5.32,8691.25,33.9,98835.05,204.987531,1.669600436,784305.26,738386.8,0,0,1
PLAN2Z1K3B,13-03-2025,P_BSP,CMO_KOLKATA,CUST0037,East,Rod,TMT,Normal,41.6,Rail,1081,35.4,33.8,1465.6,0,0.7,1355.8,5,4096,604.8,2142.6,6,5,0,RT59,60,BRN,1,2750,2142.6,1.58,5.09,0,55.9,99562.64,141.4812072,1.908085726,2898763.2,4419413.9,1,0,1
PLANDGRB2D,14-02-2025,P_BSP,CMO_MUMBAI,CUST0235,West,Plate,HB,Normal,29.7,Rail,329,47.8,6,1528.6,1,0.77,1225.1,5,1608.6,853.5,996.2,5,5,1,RT45,54,BOST,47,2200,996.2,0.81,6.31,73440.75,36.9,65348.19,155.9804164,1.821553581,766278.05,597013.82,0,0,1
PLAN5LO9J5,27-03-2025,P_BSP,CMO_DELHI,CUST0158,North,Wire,A,Normal,49,Rail,1698,34.7,38.8,676.9,0,0.95,667.6,4,2823.2,800.1,2100.2,8,5,1,RT45,65,BOXN,11,2200,2100.2,3.15,0,0,74.1,108457.46,166.371872,1.929022931,3805244.31,6879165.06,1,0,1
PLANRWHHI4,28-02-2025,P_BSP,CMO_MUMBAI,CUST0005,West,Wire,S1,Normal,17.6,Rail,1343,41.1,35.1,1349.4,0,0.63,1225.1,2,2233.5,769.6,2838.2,1,3,1,RT45,34,BOBRN,2,2200,2695.3,2.2,3.43,0,99.8,82541.75,104.14766,1.930597811,5044022.65,6988354.6,1,0,0
PLANPJHL5N,01-04-2025,P_BSP,CMO_MUMBAI,CUST0293,West,Slab,CR,VIP,97.2,Rail,459,40.1,6.9,1315.5,0,0.88,1277.3,2,710.2,166.6,2215.4,3,3,0,RT58,49,BOXN,7,2700,810.2,0.63,2.71,0,22.2,79359.03,157.5090581,1.482318892,1080612.68,551247.42,0,0,1
PLANZRV4A3,14-04-2025,P_BSP,CMO_BHOPAL,CUST0023,Central,Rod,A,High,65.2,Rail,951,28.3,42.3,1393,0,0.69,1285.9,5,742,754.1,1489.4,6,6,1,RT59,46,BRN,8,2750,1194.5,0.93,3.03,0,31.1,57500.25,138.075253,1.39986516,1681716.53,1590204.13,0,0,1
PLANM1XGB1,03-08-2025,P_BSP,CMO_MUMBAI,CUST0070,West,Slab,S1,Normal,65.8,Rail,914,41.4,10.9,1203.3,0,0.67,1103.5,5,1474.6,936.5,2616.2,8,4,1,RT58,50,BOST,2,2700,2036.5,1.85,1.57,0,58.5,79781.12,204.6942377,1.909979322,1807943.99,3555161.02,1,1,1
PLANBOTM1C,29-01-2025,P_BSP,CMO_CHENNAI,CUST0259,South,Coil,TMT,VIP,133,Rail,1574,30.7,52.4,757.5,0,0.52,665.9,4,2034.8,665.1,3426.2,6,1,0,RT59,51,BOBRN,9,2750,2433.9,3.66,5.97,28045.82,68.8,81527.34,164.3676712,1.460328257,3992479.58,5594457.1,1,0,1
PLAND4ZYEF,15-04-2025,P_BSP,CMO_BHOPAL,CUST0226,Central,Plate,CR,VIP,120,Rail,854,43.8,25.1,1085.5,0,0.52,954.3,4,2412.3,1192,1974.4,6,3,1,RT45,60,BOXN,6,2200,1974.4,2.07,4.14,57.25,69.6,59908.67,283.5031325,1.60877602,2078548.12,2712617.74,1,1,1
PLANG5ODHD,29-01-2025,P_BSP,CMO_DELHI,CUST0166,North,Coil,CR,VIP,117.6,Rail,998,32.9,36.4,970.1,1,0.61,743.7,2,1605.8,1193.4,1340.8,4,1,1,RT45,63,BRN,1,2200,1340.8,1.8,14.54,49989.95,45.8,51113.44,165.8194239,1.546606977,1952304.21,2069543.25,1,0,1
PLANGQNXSK,04-08-2025,P_BSP,CMO_MUMBAI,CUST0008,West,Coil,CR,VIP,107.8,Rail,534,43.1,17.4,941.5,0,0.81,896.4,3,653.5,887.3,1853.8,7,5,1,RT58,57,BOST,10,2700,1185.9,1.32,6.53,23377.78,34.1,71958.66,117.0632005,1.423904339,1027301.33,901716.76,0,0,1
PLANYZ86IO,04-08-2025,P_BSP,CMO_DELHI,CUST0347,North,Slab,TMT,VIP,121.3,Rail,445,37.4,13.9,1396,0,0.58,1250.9,2,1450,509.3,948.2,7,5,1,RT59,34,BOXN,10,2750,948.2,0.76,7.64,19829.54,25.5,71365.21,148.756901,1.486849379,1216318.07,627374.61,0,0,1
PLANSA6S9R,28-01-2025,P_BSP,CMO_MUMBAI,CUST0023,West,Coil,A,High,65.7,Rail,1393,36,39.5,1157.3,0,0.89,1126.8,2,600.3,943.1,2593.4,1,2,0,RT58,54,BOXN,2,2700,1166.2,1.03,4.79,0,31.9,59045.14,224.5046145,1.427053223,2155353.68,2318271.65,1,0,0
PLANCB2OXE,18-03-2025,P_BSP,CMO_KOLKATA,CUST0165,East,Wire,S1,Normal,46.9,Rail,482,41.3,17.1,1298.4,1,0.95,1089.9,4,1599.1,998.9,2015,3,2,1,RT58,66,BOST,3,2700,2015,1.85,9.05,21068.75,57.9,87411.72,246.8495166,1.319709025,1393799.48,1281741,0,0,1
PLANBPBBQH,20-03-2025,P_BSP,CMO_KOLKATA,CUST0040,East,Slab,S1,High,93.2,Rail,137,31.2,6.4,1464.1,0,0.91,1432.9,3,2530.8,839.5,1431.1,9,5,1,RT59,53,BRN,0,2750,1431.1,1,14.38,28192.79,37.3,107743.83,192.1596949,1.509844844,672203,296021.24,0,0,1
PLANTXP0SH,28-03-2025,P_BSP,CMO_KOLKATA,CUST0394,East,Slab,S1,Normal,57.4,Rail,600,39.6,17.4,768.7,0,0.72,714,3,2338.6,501.6,2164.8,6,3,0,RT59,37,BCNHL,0,2750,2164.8,3.03,7.88,19804.19,59.2,91430.19,263.6904455,1.726691562,1799461.75,2242765.14,1,0,1
PLANAJ4MH7,13-02-2025,P_BSP,CMO_CHENNAI,CUST0122,South,Coil,TMT,Normal,39.2,Rail,1407,44.7,31.7,1600.8,0,0.79,1516.6,4,1337.6,1137.8,1452.6,4,2,1,RT59,62,BCNHL,9,2750,1452.6,0.96,5.56,9160.72,39.7,71242.84,180.8359651,1.942030398,3069761.81,3969137.65,1,0,1
PLANLKY55W,31-03-2025,P_BSP,CMO_MUMBAI,CUST0095,West,Plate,CR,Normal,51.3,Rail,1218,46.3,24,1646.6,0,0.54,1459.1,1,2304.7,971.4,1663.9,8,6,1,RT58,35,BOXN,11,2700,1663.9,1.14,0.74,0,45.5,90765.48,247.6542613,1.640092602,3015135.66,3323861.2,1,0,1
PLANRSWG5T,01-04-2025,P_BSP,CMO_MUMBAI,CUST0027,West,Plate,TMT,Normal,48.5,Rail,289,37.2,6,756,0,0.92,740.7,4,923.4,640.4,1801.3,7,4,1,RT45,43,BOBRN,2,2200,1307.6,1.77,10.74,32145.71,48.4,88224.58,213.7621933,1.455135602,670492.75,549890.51,0,0,1
PLAN3IXO9I,31-03-2025,P_BSP,CMO_KOLKATA,CUST0023,East,Coil,S1,Normal,67.4,Rail,1144,38.1,23,1373.2,0,0.85,1322,5,1230.2,862.1,3065.1,6,1,1,RT45,62,BOST,1,2200,1747.5,1.32,1.73,0,64.7,62840.01,60,1.75706829,2409846.47,3512625.5,1,0,1
PLAN8P0LW3,14-04-2025,P_BSP,CMO_DELHI,CUST0055,North,Slab,CR,Normal,29.3,Rail,895,31,26.5,1697.4,0,0.84,1628.3,3,669.1,431.1,1011.2,4,4,1,RT59,35,BOXN,0,2750,927.8,0.57,1.75,0,25,78099.73,165.1100278,1.557498419,1370270.42,1293317.09,0,0,1
PLAN895TX6,01-09-2025,P_BSP,CMO_CHENNAI,CUST0246,South,Slab,S1,High,67.9,Rail,252,35.5,6.4,850.9,1,0.76,680.3,4,1314.5,45.2,2343.7,4,9,1,RT59,47,BOBRN,5,2750,1341.6,1.97,0,0,37.9,80130.42,105.4339144,1.640930765,898041.37,554771.12,0,0,1
PLAN9VA98B,29-04-2025,P_BSP,CMO_BHOPAL,CUST0378,Central,Wire,HB,Normal,57.5,Rail,313,30.6,6,906.8,0,0.74,847.7,2,1135.5,189.1,1307.4,8,5,1,RT58,43,BOST,9,2700,1249,1.47,3.82,0,35.9,97687.16,143.5141214,1.838662876,965604.05,718801.35,0,0,1
PLANWNAZMP,01-05-2025,P_BSP,CMO_KOLKATA,CUST0226,East,Coil,TMT,Normal,33.1,Rail,872,42.6,14.2,1403.4,0,0.71,1301.6,2,1414.7,904.8,3035,3,5,0,RT45,60,BRN,0,2200,1957.6,1.5,19.97,82628.98,66.9,74707.17,278.4700894,1.769051262,1944462.69,3019818.62,1,0,1
PLANWB0F4X,25-02-2025,P_BSP,CMO_CHENNAI,CUST0026,South,Plate,A,High,99.8,Rail,1693,45.1,35.4,1314.6,0,0.62,1190.1,2,1536,680.4,1158.3,9,5,1,RT59,47,BOXN,10,2750,1158.3,0.97,8.78,20681.59,31.2,74923.79,165.8882729,1.172836136,2608763.53,2299933.89,0,0,1
PLAN6VVWNH,04-06-2025,P_BSP,CMO_KOLKATA,CUST0212,East,Slab,HR,Normal,73,Rail,1723,37.3,51.6,1254.6,1,0.67,978.4,4,2099.8,968,1174.5,8,3,1,RT45,69,BRN,11,2200,1174.5,1.2,1.17,0,40.2,94329.47,185.2857402,1.655098275,2378476.1,3349361.97,1,0,1
PLAN83FI4O,25-03-2025,P_BSP,CMO_MUMBAI,CUST0146,West,Plate,HR,Normal,36.9,Rail,872,33.7,13.2,1137.4,0,0.9,1109,1,556.6,1132.3,2337.4,4,3,1,RT58,62,BRN,2,2700,1236,1.11,10.08,33752.09,32.8,63986.31,82.70348088,1.516949044,1269321.25,1634955.54,1,0,1
PLANJAIPXE,19-02-2025,P_BSP,CMO_MUMBAI,CUST0086,West,Rod,HB,Normal,49.1,Rail,1506,41.8,30.4,1238.8,0,0.85,1191.4,5,1079.3,939,1801,3,1,1,RT45,52,BOST,8,2200,1642.7,1.38,3.51,0,60.8,46707.58,130.1052558,1.614564979,3373531.68,3994282.31,1,0,1
PLANM242YH,16-03-2025,P_BSP,CMO_MUMBAI,CUST0284,West,Coil,TMT,Normal,43.8,Rail,1142,34.8,33.8,571.1,0,0.77,537.9,2,3252.1,542.5,2371.7,4,2,1,RT58,53,BOBRN,44,2700,2371.7,4.41,1.86,60924.4,68.2,58745.94,127.2725864,1.37570656,4151377.14,3726075.63,0,0,1
PLANFE5WMD,15-01-2025,P_BSP,CMO_MUMBAI,CUST0019,West,Rod,A,High,63.4,Rail,198,44,12.2,900.1,0,0.79,853.7,4,3285.8,964.7,2654.6,2,7,1,RT58,66,BRN,5,2700,2654.6,3.11,4.77,8633.14,70.4,96926.39,194.3132687,1.575747859,622472.82,828230.09,1,0,1
PLAN9LAEC8,02-01-2025,P_BSP,CMO_MUMBAI,CUST0091,West,Plate,S1,Normal,44.7,Rail,414,51.6,21,1172,1,0.66,912.6,1,1869.5,644.8,1933.7,6,4,1,RT58,48,BOST,0,2700,1933.7,2.12,5.34,0,55.6,107979.01,313.2815989,1.350778744,1274841,1081368.35,0,0,1
PLANFB947E,28-01-2025,P_BSP,CMO_MUMBAI,CUST0255,West,Slab,A,Normal,25.7,Rail,1439,34.7,39.4,672.4,0,0.7,621.2,3,1893.8,670.9,2513.8,3,6,1,RT45,64,BCNHL,11,2200,2296.3,3.7,6.86,46342.66,82.3,79301.53,117.4408119,1.747297266,3515576.9,5773726.63,1,0,1
PLAN6K52BI,22-01-2025,P_BSP,CMO_DELHI,CUST0005,North,Plate,S1,Normal,49,Rail,1642,35.5,44,1164.9,1,0.89,962.6,3,919.3,1220.2,439,3,1,1,MIX60,53,BOBRN,3,2850,439,0.46,8.73,16321.1,12.2,80226.86,182.89851,1.84774576,1623940.74,1331925.36,0,0,1
PLAN86MTZH,15-04-2025,P_BSP,CMO_KOLKATA,CUST0002,East,Slab,HB,Normal,33.7,Rail,1719,31.2,54.2,1195.7,0,0.92,1172,5,1445.1,1028.2,2056,1,4,1,RT59,49,BOBRN,5,2750,2056,1.75,3.21,0,58.1,79171.73,126.6447248,1.457580158,3141205.82,5151473.08,1,0,0
PLANSP3V5V,17-01-2025,P_BSP,CMO_DELHI,CUST0396,North,Rod,TMT,High,65.8,Rail,1177,40.9,30.2,1015.7,0,0.5,889.1,4,2961,633.1,1663.4,8,9,1,RT59,61,BRN,3,2750,1663.4,1.87,6.2,5024.62,43.4,80725.14,207.6915161,1.905439721,3018917.97,3730511.42,1,0,1
PLANS0JZWL,28-02-2025,P_BSP,CMO_KOLKATA,CUST0014,East,Coil,TMT,Normal,55,Rail,1294,40.5,31.7,1030.3,0,0.72,959.4,4,856.9,473,2855.6,8,4,1,RT58,46,BOST,9,2700,1140.7,1.19,3.66,0,32.8,67887.47,274.3998239,1.741847344,1833990.12,2571081.29,1,0,1
PLANSD4TR4,31-03-2025,P_BSP,CMO_MUMBAI,CUST0283,West,Rod,A,Normal,67.3,Rail,403,38.4,11.2,938.6,1,0.53,705,2,1972,1354.7,278.8,9,5,1,RT45,61,BOXN,5,2200,278.8,0.4,0.22,0,9.8,84379.32,181.5326142,1.731336153,947726.73,194526.7,0,0,1
PLANGSE74V,18-04-2025,P_BSP,CMO_MUMBAI,CUST0380,West,Rod,A,High,78.8,Rail,1090,40.1,19.2,1078.9,0,0.71,1000.6,1,2525.4,782.6,1288.8,5,3,1,RT45,57,BOBRN,9,2200,1288.8,1.29,5.31,7503.09,47.7,76550.31,144.3602664,1.666127588,2127708.22,2340562.71,1,0,1
