plan_id,plan_date,plant_id,yard_id,customer_id,region,product_cat,product_grade,priority_tier,priority_score,mode_pref,distance_km,rail_speed_kmph,transit_hours,lp_tph,lp_cutoff_active,lp_shift_util,effective_lp_tph,siding_slots,inventory_t,production_forecast_t,order_demand_t,sla_days,lead_days,rake_available,rake_type,wagons_available,wagon_type,route_block_hours,min_rake_tonnage,planned_qty_t,load_hours,siding_queue_hours,expected_demurrage,utilization_pct,terminal_cost,late_penalty_per_t_day,road_cost_per_t_km,rail_cost_total,road_cost_total,choose_rail_label,selected_for_rake_label,on_time_label,plan_dayofweek,plan_month,plan_day,selected_for_rake_prob,choose_rail_prob,on_time_prob,pred_rail_cost_total,pred_road_cost_total,y_rail,q_rail_tons,optimized_total_cost,optimized_mode
PLANHAWQDU,2025-03-25,P_BSP,CMO_MUMBAI,CUST0011,West,Plate,CR,High,55.7,Rail,406,37.9,17.0,1141.5,0,0.97,1132.9,5,2116.0,689.0,1819.1,5,9,1,RT59,32,BRN,3,2750,1819.1,1.61,9.31,22910.61,47.4,82438.94,188.8232558,1.128467174,1203779.44,833434.62,0,0,1,1,3,25,0.003568936858019045,0.07133571554518069,0.9936920583094495,1193016.9378898363,871696.2303266873,0,0.0,871696.2303266873,Road
PLANILY7E5,2025-02-21,P_BSP,CMO_DELHI,CUST0276,North,Plate,CR,High,86.7,Rail,304,34.0,12.1,992.4,0,0.74,926.8,5,4243.9,1012.7,1953.7,6,3,1,RT58,46,BOBRN,2,2700,1953.7,2.11,7.34,11838.02,56.1,68932.39,229.9164657,1.58832237,934973.94,943344.05,1,0,1,4,2,21,0.01388343068657959,0.7471507251319113,0.9966943787976598,966601.1621194435,975893.4143734804,0,0.0,975893.4143734804,Road
PLANRXRMJO,2025-04-27,P_BSP,CMO_BHOPAL,CUST0072,Central,Coil,HB,Normal,59.7,Rail,1046,44.2,21.2,1200.4,0,0.65,1095.1,4,1139.7,680.9,1163.1,6,2,0,RT58,30,BCNHL,2,2700,1163.1,1.06,6.88,3516.98,32.3,56107.54,149.904399,1.348405366,1848903.9,1640473.47,0,0,1,6,4,27,0.004046627253419973,0.10584372717377795,0.996300552302328,1757567.1521322504,1662353.7630249427,0,0.0,1662353.7630249427,Road
PLANPPRILU,2025-03-01,P_BSP,CMO_DELHI,CUST0255,North,Slab,HR,Normal,86.6,Rail,969,37.4,25.3,1141.1,0,0.6,1028.4,3,600.0,1154.1,999.3,8,1,0,RT58,40,BOBRN,11,2700,999.3,0.97,3.48,0.0,28.7,102467.08,100.5768004,1.863166723,1727001.94,1804144.77,1,0,1,5,3,1,0.0036375310479181385,0.8698689528168707,0.9965231110105587,1630755.5215511422,1825222.9242461824,0,0.0,1825222.9242461824,Road
PLANDQD6OD,2025-03-22,P_BSP,CMO_MUMBAI,CUST0032,West,Wire,CR,High,98.6,Rail,90,37.2,6.0,1243.9,0,0.56,1108.3,4,1888.2,1366.1,1425.1,8,4,1,RT59,33,BOBRN,6,2750,1425.1,1.29,7.8,15546.95,40.3,72931.0,168.9621746,1.569225505,556225.77,201267.29,0,0,1,5,3,22,0.003668083067277296,0.019870055023886134,0.9961983975904857,638850.6374108777,197074.6132885711,0,0.0,197074.6132885711,Road
PLAN6IH10E,2025-04-03,P_BSP,CMO_DELHI,CUST0351,North,Coil,A,Normal,32.8,Rail,1432,39.9,38.7,1493.2,1,0.83,1214.5,3,695.0,797.6,1671.1,1,4,1,RT59,42,BOBRN,11,2750,1173.6,0.97,2.49,0.0,33.2,77383.43,95.31602339,1.487160514,2300909.83,2499314.82,1,0,0,3,4,3,0.0036211907235095472,0.9460181517856938,0.03524272397583035,2286432.2221854907,2475471.8895634334,0,0.0,2475471.8895634334,Road
PLANJQBECC,2025-02-18,P_BSP,CMO_CHENNAI,CUST0212,South,Slab,A,VIP,98.5,Rail,1115,35.1,33.8,1105.7,0,0.54,977.3,2,2938.6,1178.6,2622.4,3,4,1,RT58,50,BRN,4,2700,2622.4,2.68,6.23,12737.14,69.6,78808.54,267.057793,1.669806101,2960926.85,4882472.96,1,0,1,1,2,18,0.16598889794310115,0.9914340765570457,0.9856956548675753,3270245.7185206353,4838110.633428858,0,0.0,4838110.633428858,Road
PLANXHJ4WU,2025-03-17,P_BSP,CMO_MUMBAI,CUST0069,West,Wire,HR,Normal,28.9,Rail,114,49.2,6.0,1221.6,0,0.55,1083.8,4,4491.1,669.5,1983.8,5,8,1,RT59,69,BCNHL,7,2750,1983.8,1.83,0.41,0.0,54.2,96659.29,171.8618341,1.730077715,522556.99,391262.61,0,0,1,0,3,17,0.10383665838407143,0.07977452130372248,0.9964291686652476,662606.7149648534,390410.5463725278,0,0.0,390410.5463725278,Road
PLANPR4TW5,2025-04-22,P_BSP,CMO_MUMBAI,CUST0027,West,Plate,S1,Normal,55.8,Rail,526,45.8,11.7,1119.2,0,0.72,1041.6,5,3356.0,1264.1,2862.7,9,5,0,MIX60,61,BOXN,4,2850,2862.7,2.75,8.03,23159.85,75.7,85507.62,211.3557284,1.343681184,1920773.61,2023288.52,1,0,1,1,4,22,0.009771965075036908,0.9325592440979373,0.9955598112500287,1666693.6021275618,2039497.878423048,0,0.0,2039497.878423048,Road
PLANS63RH5,2025-02-16,P_BSP,CMO_CHENNAI,CUST0120,South,Rod,TMT,VIP,97.4,Rail,1555,40.5,36.6,1452.5,0,0.74,1356.5,3,1336.6,443.9,2175.8,4,7,1,RT58,55,BRN,5,2700,1602.9,1.18,1.25,0.0,42.5,88251.7,272.9457282,1.499050094,3279217.0,3736396.6,1,0,1,6,2,16,0.003678774460407468,0.9447418014320098,0.9963559269718152,3182356.0811851546,3716493.98176223,0,0.0,3716493.9817622295,Road
PLANU3VVBQ,2025-04-19,P_BSP,CMO_DELHI,CUST0140,North,Coil,A,VIP,95.6,Rail,1323,34.9,35.0,1239.2,0,0.67,1136.2,2,4780.2,370.5,2405.8,5,6,1,RT59,30,BOXN,5,2750,2405.8,2.12,9.73,28469.59,64.7,72637.97,292.8394378,1.741067624,4157650.96,5541597.83,1,0,1,5,4,19,0.03162725849964449,0.9899316137541162,0.9961926983935218,3798740.1280734,5534839.64370828,0,0.0,5534839.64370828,Road
PLANEVFPVU,2025-02-24,P_BSP,CMO_DELHI,CUST0287,North,Coil,S1,High,67.7,Rail,520,35.2,10.1,1329.9,0,0.97,1321.1,5,1140.6,1040.7,2242.5,1,2,0,RT59,50,BOBRN,3,2750,1765.0,1.34,3.75,0.0,49.9,80349.79,207.8400546,1.621455858,1386976.3,1488172.19,1,0,1,0,2,24,0.0037138259372103293,0.9003442304762527,0.833780636999156,1324083.3443169391,1534590.4385735625,0,0.0,1534590.4385735625,Road
PLAN2LYDKG,2025-05-03,P_BSP,CMO_BHOPAL,CUST0058,Central,Plate,TMT,Normal,49.1,Rail,732,35.0,14.8,1390.0,1,0.58,1057.0,3,1002.7,1257.0,2912.3,7,6,1,RT59,41,BOST,5,2750,1756.9,1.66,8.58,22817.71,49.6,70171.7,196.1611099,1.787604962,1672391.68,2298950.79,1,0,1,5,5,3,0.0038809330628073913,0.9869320828397826,0.9958126087687812,1696652.3139011753,2305735.3636404206,0,0.0,2305735.3636404206,Road
PLAN2D7GG3,2025-06-03,P_BSP,CMO_BHOPAL,CUST0231,Central,Wire,A,VIP,101.9,Rail,1638,32.6,46.0,713.9,0,0.6,642.7,2,4263.1,1060.4,1841.5,2,4,1,RT58,38,BOST,4,2700,1841.5,2.87,12.18,62827.64,52.9,60646.24,113.8007592,1.638615888,4953875.91,4942683.28,1,0,0,1,6,3,0.017291765047249386,0.7360363625573559,0.066155502891914,3603659.891796088,5131240.091898006,0,0.0,5131240.091898006,Road
PLANZ4ZLDA,2025-03-22,P_BSP,CMO_MUMBAI,CUST0293,West,Rod,S1,Normal,35.7,Rail,674,41.9,12.3,1396.7,1,0.71,1102.0,5,1460.7,1223.5,1865.0,1,2,0,RT58,65,BOXN,2,2700,1865.0,1.69,11.86,41984.49,51.0,81081.99,164.049725,1.465409807,1264892.34,1842034.78,1,0,0,5,3,22,0.004483758364864556,0.9291593632959134,0.031183635125447164,1685465.6668082995,1895476.8690364792,0,0.0,1895476.8690364792,Road
PLANJJO5OK,2025-08-03,P_BSP,CMO_MUMBAI,CUST0058,West,Slab,A,Normal,33.6,Rail,308,36.1,15.1,1295.1,0,0.97,1286.6,5,1989.1,459.6,1056.5,2,3,1,RT59,38,BOST,2,2750,1056.5,0.82,7.39,4290.28,29.8,56857.11,213.7066194,1.672868578,826700.98,544354.78,0,0,1,6,8,3,0.003618907481069459,0.04193961925146664,0.992435326739108,944349.3096007645,544709.052163172,0,0.0,544709.052163172,Road
PLANHF23PD,2025-03-31,P_BSP,CMO_MUMBAI,CUST0337,West,Rod,HB,High,65.6,Rail,423,35.8,8.1,1031.4,0,0.61,930.4,2,3323.5,772.6,2425.0,8,7,1,RT59,51,BRN,2,2750,2425.0,2.61,6.2,7457.68,63.2,67624.62,114.0758669,1.763911801,1256654.36,1809376.63,1,0,1,0,3,31,0.12020549555204953,0.9806139093474424,0.9966983766172377,1284736.3637430847,1846292.9340168098,0,0.0,1846292.9340168098,Road
PLANFY9ZWQ,2025-01-15,P_BSP,CMO_DELHI,CUST0295,North,Slab,S1,Normal,30.1,Rail,1183,35.1,21.5,1522.1,0,0.55,1352.3,5,934.8,169.2,1457.1,1,4,1,RT59,32,BOBRN,5,2750,1036.3,0.77,3.83,0.0,29.3,75647.4,244.3856706,1.913140702,1524209.72,2345401.26,1,0,0,2,1,15,0.003667121587359232,0.9498880255249931,0.032083770243976954,1854771.5551996967,2348819.902108639,0,0.0,2348819.902108639,Road
PLANF78OSL,2025-10-04,P_BSP,CMO_BHOPAL,CUST0243,Central,Slab,TMT,High,59.3,Rail,1456,46.0,33.4,1446.8,0,0.86,1397.1,3,1312.1,322.6,2310.0,1,4,1,RT45,31,BOBRN,6,2200,1505.7,1.08,6.24,5118.08,55.8,99275.87,222.7517576,1.687437177,2598391.83,3699367.17,1,0,0,5,10,4,0.020287504681809572,0.9874613030078461,0.03413481949205761,2724424.247253954,3870970.439324501,0,0.0,3870970.439324501,Road
PLANQBW677,2025-01-02,P_BSP,CMO_DELHI,CUST0388,North,Coil,A,High,57.4,Rail,1499,35.4,46.0,1152.5,1,0.6,880.6,3,1270.8,1382.0,1934.7,1,6,1,RT59,61,BCNHL,7,2750,1934.7,2.2,2.95,0.0,52.9,83283.21,168.8958368,1.573103521,2768508.68,4562181.59,1,0,0,3,1,2,0.16386277491403042,0.9749217301485896,0.023365318331158704,3215504.3888980057,4556964.308834236,0,0.0,4556964.308834236,Road
PLANLRC6G1,2025-06-04,P_BSP,CMO_CHENNAI,CUST0225,South,Slab,S1,High,70.0,Rail,1393,47.6,35.1,682.5,0,0.57,609.5,5,1572.1,652.5,996.1,2,7,0,RT59,39,BRN,1,2750,996.1,1.63,8.88,13574.5,26.0,69057.28,201.7850866,1.478948113,2187822.24,2052140.04,0,0,0,2,6,4,0.003667121587359232,0.12137571063452358,0.2354662176229114,2071677.2187214005,2059092.7345738818,0,0.0,2059092.7345738818,Road
PLANHAV6XH,2025-09-03,P_BSP,CMO_CHENNAI,CUST0263,South,Wire,A,Normal,37.4,Rail,1558,38.3,41.7,1185.7,0,0.77,1118.7,1,1180.5,1543.0,1867.7,1,5,0,RT45,64,BOBRN,10,2200,1867.7,1.67,3.53,1206.95,69.2,69394.95,295.9134602,1.550435396,3360789.26,4511575.68,1,0,0,2,9,3,0.012648693113605964,0.9602929989905488,0.026702758688218104,3433089.197815773,4543916.325908138,0,0.0,4543916.325908138,Road
PLAN9M0P87,2025-01-18,P_BSP,CMO_KOLKATA,CUST0393,East,Plate,CR,High,48.2,Rail,1774,32.5,47.7,950.3,0,0.57,847.5,2,2260.0,866.8,1500.3,2,4,0,RT58,57,BRN,7,2700,1500.3,1.77,10.74,46416.89,39.8,81430.98,349.2097528,1.52094304,3400033.22,4048038.88,1,0,0,5,1,18,0.004051289153513436,0.9598303533562397,0.07322785831755738,3240084.2052311837,4026086.847180891,0,0.0,4026086.8471808904,Road
PLAN5KNORT,2025-04-23,P_BSP,CMO_CHENNAI,CUST0137,South,Rod,HB,Normal,26.9,Rail,1068,42.8,20.2,651.2,0,0.95,642.8,1,2243.0,711.7,799.6,7,7,0,MIX60,33,BOST,5,2850,799.6,1.24,6.07,5115.0,22.2,68683.48,143.6700559,1.286605748,1652112.3,1098726.31,0,0,1,2,4,23,0.003607739088291174,0.0421312596749609,0.995902680296659,1627579.9832274148,1132676.6280714392,0,0.0,1132676.6280714392,Road
PLANLQBK2W,2025-03-24,P_BSP,CMO_MUMBAI,CUST0261,West,Plate,CR,Normal,30.8,Rail,1231,45.3,30.8,1345.4,0,0.52,1183.8,3,1809.4,700.3,2034.9,1,1,1,RT59,66,BOBRN,10,2750,2034.9,1.72,4.59,7249.66,57.5,105762.3,224.8392503,1.469324908,3043900.05,3680602.91,1,0,0,0,3,24,0.020799030879905343,0.9664659552532833,0.044516837675161444,2991988.384336581,3674388.6771054487,0,0.0,3674388.6771054487,Road
PLANHZ3M21,2025-12-02,P_BSP,CMO_MUMBAI,CUST0269,West,Rod,HB,VIP,98.1,Rail,988,34.9,37.1,1581.7,0,0.51,1388.7,5,2074.2,1201.0,2999.3,2,5,1,RT45,40,BOST,2,2200,2794.8,2.01,3.83,0.0,103.5,61393.27,115.0213992,1.774055422,3147730.99,4898632.53,1,0,1,1,12,2,0.07462019226810375,0.9898304019266042,0.8409916126869454,3139959.288831426,4836696.921514077,0,0.0,4836696.921514077,Road
PLANO5K3CK,2025-04-26,P_BSP,CMO_KOLKATA,CUST0225,East,Coil,CR,Normal,30.9,Rail,1646,40.4,33.9,1176.5,0,0.91,1151.1,4,1220.7,752.5,1117.5,3,7,1,RT59,51,BCNHL,3,2750,1117.5,0.97,4.34,0.0,30.5,81462.14,193.9411146,1.272646342,2652087.39,2340912.05,0,0,1,5,4,26,0.003667121587359232,0.10863459528633125,0.9929193932328249,2468582.711656489,2363212.216196821,0,0.0,2363212.216196821,Road
PLANOHELH9,2025-04-02,P_BSP,CMO_DELHI,CUST0392,North,Plate,HB,Normal,30.7,Rail,1462,41.9,36.2,1264.8,0,0.78,1194.5,4,1831.1,816.8,50.0,2,7,0,RT45,60,BOST,44,2200,50.0,0.04,8.7,67861.47,1.9,75142.96,162.0498584,1.876107178,768584.6,137143.43,0,0,0,2,4,2,0.003667121587359232,0.07531127620375387,0.07020610596527087,1028461.2292758477,318561.110390299,0,0.0,318561.110390299,Road
PLAN13SD09,2025-04-14,P_BSP,CMO_BHOPAL,CUST0255,Central,Coil,HB,Normal,31.8,Rail,606,40.6,11.6,1535.7,0,0.93,1510.7,1,657.8,924.7,3227.1,3,8,0,RT59,61,BOST,9,2750,1212.6,0.8,16.18,56152.71,34.3,68282.15,222.9183453,1.61087545,1376984.69,1183728.63,0,0,1,0,4,14,0.003604452850559053,0.10933778982313042,0.9803011835044018,1323867.056895676,1176715.0939563806,0,0.0,1176715.0939563806,Road
PLANOYM3MU,2025-03-19,P_BSP,CMO_MUMBAI,CUST0210,West,Coil,S1,VIP,104.1,Rail,1416,37.3,33.1,1244.5,0,0.68,1146.3,1,3274.8,262.6,673.9,7,7,1,RT58,67,BCNHL,2,2700,673.9,0.59,5.94,0.0,18.7,75345.51,211.6400002,1.253871112,1349464.48,1196496.98,0,0,1,2,3,19,0.003879535542738921,0.06318330390215932,0.9963152008861065,1528771.9927690416,1245620.592455869,0,0.0,1245620.592455869,Road
PLANLOB777,2025-02-27,P_BSP,CMO_KOLKATA,CUST0121,East,Wire,A,Normal,32.8,Rail,154,45.3,6.0,1047.7,0,0.97,1041.0,1,1291.4,839.1,3036.7,2,5,1,RT58,63,BOXN,8,2700,1794.9,1.72,7.26,20959.11,49.1,53207.8,131.3589135,1.326981906,622894.0,366797.17,0,0,1,3,2,27,0.004183619361414267,0.028035977786824817,0.9898600073161709,701235.1347736144,346017.4471566988,0,0.0,346017.44715669873,Road
PLANIH0FUO,2025-02-02,P_BSP,CMO_KOLKATA,CUST0284,East,Slab,A,Normal,28.4,Rail,1649,38.5,42.0,642.8,0,0.59,576.2,3,1325.0,780.1,2724.3,3,3,0,RT58,40,BCNHL,11,2700,1793.1,3.11,5.56,24051.02,49.9,84765.4,239.3253944,1.278968698,3436514.49,3781682.66,1,0,1,6,2,2,0.0037138259372103293,0.8177881248238694,0.8246122797534411,3353379.623126869,3745016.6912559657,0,0.0,3745016.6912559657,Road
PLANJJFAF8,2025-01-14,P_BSP,CMO_CHENNAI,CUST0269,South,Wire,TMT,High,85.8,Rail,275,36.4,6.0,1403.8,0,0.57,1252.2,3,1032.0,982.6,1858.3,6,4,1,MIX60,46,BCNHL,9,2850,1621.6,1.3,15.56,47871.59,43.6,79624.43,168.2389264,1.565232122,861772.02,697999.61,0,0,1,1,1,14,0.0036623198101194865,0.05603502681341883,0.9963498322578725,852818.5321534843,703909.2671597569,0,0.0,703909.2671597569,Road
PLANEDJM7W,2025-03-02,P_BSP,CMO_CHENNAI,CUST0083,South,Rod,S1,High,55.9,Rail,108,29.4,6.0,1304.5,0,0.51,1144.2,5,1966.5,1197.1,1350.8,4,4,1,RT45,66,BOXN,13,2200,1350.8,1.18,0.0,0.0,47.6,77988.4,137.4928727,1.567065389,484700.21,228613.53,0,0,1,6,3,2,0.003667121587359232,0.024053474303252484,0.9960329785159955,572011.6372206466,224303.64464997433,0,0.0,224303.64464997433,Road
PLAN4HXIOB,2025-02-03,P_BSP,CMO_BHOPAL,CUST0352,Central,Wire,HR,Normal,34.9,Rail,785,29.5,28.6,1431.9,1,0.65,1111.7,3,1312.5,705.5,2599.6,1,3,1,MIX60,49,BOBRN,3,2850,1735.8,1.56,8.4,16166.89,48.2,102721.45,204.7283903,1.714096728,2148665.68,2335633.34,1,0,0,0,2,3,0.003678774460407468,0.9803886076888576,0.03276368046533445,1936190.3183860823,2362684.814354408,0,0.0,2362684.814354408,Road
PLANCFPHG4,2025-04-29,P_BSP,CMO_BHOPAL,CUST0094,Central,Coil,CR,Normal,85.2,Rail,1100,41.3,31.1,588.1,0,0.8,559.4,5,2637.9,1002.6,1913.9,8,1,1,RT58,64,BOBRN,5,2700,1913.9,3.42,3.37,2078.41,55.0,83295.85,167.3746732,1.291879562,3290301.58,2719781.12,1,0,1,1,4,29,0.020293875156851295,0.6201268985251285,0.9957830896541676,2959541.9834870263,2734637.000707096,0,0.0,2734637.000707096,Road
PLANBC2FVF,2025-04-01,P_BSP,CMO_MUMBAI,CUST0228,West,Coil,A,High,76.8,Rail,95,39.5,6.0,1719.2,0,0.6,1545.4,5,963.0,257.8,3089.8,7,5,1,RT58,42,BOST,5,2700,1117.7,0.72,11.89,33721.88,32.1,100588.5,187.2564769,1.748393508,683399.08,185647.05,0,0,1,1,4,1,0.003667121587359232,0.014268243193124149,0.9960441403317734,645736.3385702447,174233.31361638682,0,0.0,174233.31361638682,Road
PLANA2N1L9,2025-03-29,P_BSP,CMO_BHOPAL,CUST0005,Central,Rod,HR,Normal,64.0,Rail,1526,45.3,24.1,1002.3,0,0.89,974.9,1,1964.3,1598.0,2177.7,8,3,1,MIX60,54,BOBRN,11,2850,2177.7,2.23,10.86,30103.65,60.5,82787.48,86.90380573,1.455053565,3817456.62,4835390.65,1,0,1,5,3,29,0.027815623335148608,0.9279940692369884,0.9966419972480139,3605562.3187468024,4844249.305714864,0,0.0,4844249.305714864,Road
PLANGFVND9,2025-02-28,P_BSP,CMO_CHENNAI,CUST0231,South,Coil,CR,Normal,67.4,Rail,1692,46.8,33.6,1473.1,1,0.52,1101.6,4,2334.1,1416.4,3041.1,9,5,0,RT59,60,BOBRN,8,2750,3041.1,2.76,10.96,49648.62,85.9,67677.61,175.271846,1.5177677,7170890.3,7809736.23,1,0,1,4,2,28,0.01020333744353583,0.9759190775356189,0.9932335919931675,5954400.42219909,7785637.411126372,0,0.0,7785637.411126372,Road
PLANY7U6UA,2025-01-29,P_BSP,CMO_DELHI,CUST0067,North,Rod,CR,High,119.6,Rail,884,38.5,27.2,725.1,0,0.9,707.3,1,2916.5,666.7,2364.0,9,2,1,RT58,45,BOST,10,2700,2364.0,3.34,7.66,29847.02,67.9,67435.24,212.9960916,1.676433234,2498526.86,3503369.94,1,0,1,2,1,29,0.01599056560154826,0.9568251784033115,0.9965223954531246,2542431.2109650555,3593424.3246001196,0,0.0,3593424.3246001196,Road
PLAN2YY3HB,2025-03-24,P_BSP,CMO_DELHI,CUST0302,North,Coil,CR,Normal,32.2,Rail,1696,45.7,36.7,1006.3,0,0.53,888.0,3,2697.4,843.0,2727.4,3,2,1,RT58,50,BCNHL,2,2700,2727.4,3.07,5.43,5212.08,75.8,83478.7,190.8097112,1.578110988,6296854.35,7299821.29,1,1,1,0,3,24,0.7728197532547213,0.9874979265461058,0.9890820777135446,5686133.9822297115,7288416.177686479,1,2700.0,5790921.60616735,Rail
PLANTTH9KR,2025-06-01,P_BSP,CMO_CHENNAI,CUST0254,South,Coil,TMT,Normal,73.0,Rail,1508,36.6,46.3,1064.0,0,0.76,1001.2,2,1049.2,0.0,2055.2,9,3,1,RT58,39,BCNHL,9,2700,1049.2,1.05,1.85,0.0,29.2,77559.64,195.5538166,1.448217951,2018095.03,2291361.17,1,0,1,6,6,1,0.003667121587359232,0.6284218250258989,0.9921150839105609,2199367.5334751904,2295457.6191687644,0,0.0,2295457.6191687644,Road
PLANQWB9SL,2025-07-04,P_BSP,CMO_MUMBAI,CUST0162,West,Coil,TMT,Normal,27.6,Rail,1019,39.1,18.3,944.5,0,0.54,836.7,3,1883.3,1068.3,1760.7,6,6,0,RT45,62,BOST,2,2200,1760.7,2.1,8.03,14500.81,65.2,67697.04,255.7375883,1.705900652,2202003.2,3060647.28,1,0,1,4,7,4,0.007137548440718359,0.9903177801170447,0.995551391362947,2261312.2691854932,3000366.678546772,0,0.0,3000366.678546772,Road
PLANO9NLUP,2025-02-18,P_BSP,CMO_DELHI,CUST0061,North,Coil,TMT,Normal,36.3,Rail,1739,38.9,49.5,994.3,0,0.72,925.5,4,1698.5,506.5,1507.6,2,5,1,RT58,68,BRN,36,2700,1507.6,1.63,4.15,52015.86,40.0,86287.83,110.142268,1.481432906,3784216.35,3883896.94,1,0,0,1,2,18,0.0035973554501587067,0.9796360945388508,0.07824662707511895,3293155.9470659406,3873181.5713032493,0,0.0,3873181.5713032493,Road
PLANYA8WHO,2025-09-02,P_BSP,CMO_MUMBAI,CUST0125,West,Slab,A,Normal,34.1,Rail,1634,49.5,34.5,1605.0,0,0.61,1447.7,3,964.3,149.2,1162.3,1,6,1,RT45,60,BOBRN,11,2200,1053.8,0.73,0.72,0.0,39.0,81567.8,117.9430601,1.591318412,2258929.36,2740105.81,1,0,0,1,9,2,0.003602816895661478,0.9409208936169694,0.031034146751164195,2265702.905907784,2704423.877376661,0,0.0,2704423.877376661,Road
PLANFYM0TM,2025-03-24,P_BSP,CMO_CHENNAI,CUST0174,South,Rod,CR,High,82.8,Rail,1046,32.3,30.2,1115.1,0,0.66,1020.4,4,1779.4,938.0,1721.0,4,2,1,RT58,44,BOBRN,1,2700,1721.0,1.69,0.78,0.0,49.5,86859.3,113.3203666,1.396062961,2211673.49,2513145.08,1,0,1,0,3,24,0.0036552510020525088,0.8579163750130347,0.9965566756513522,2323399.087205579,2614274.631188187,0,0.0,2614274.6311881873,Road
PLANG2PU2N,2025-04-27,P_BSP,CMO_DELHI,CUST0357,North,Slab,HR,Normal,61.0,Rail,1717,40.4,49.0,1732.3,0,0.6,1556.9,2,783.3,436.7,1098.7,9,5,1,RT45,38,BRN,0,2200,1045.3,0.67,7.5,1022.89,35.7,69051.46,205.602867,1.786587695,2259862.87,3206532.04,1,0,1,6,4,27,0.003667121587359232,0.9804776093861975,0.9963741584403487,2378931.8231340516,3245975.6608912623,0,0.0,3245975.6608912623,Road
PLANU4H6FQ,2025-06-03,P_BSP,CMO_BHOPAL,CUST0018,Central,Plate,S1,High,57.4,Rail,1180,35.8,34.4,1463.9,0,0.51,1283.1,2,2082.1,388.1,1514.2,2,3,1,RT59,41,BCNHL,0,2750,1514.2,1.18,0.0,0.0,41.4,95744.23,293.8868275,1.294215729,2395258.83,2312447.72,0,0,1,1,6,3,0.003667121587359232,0.3166828834961654,0.8461349753198524,2340808.1085982136,2327930.15549681,0,0.0,2327930.15549681,Road
PLAN3RWK3O,2025-10-03,P_BSP,CMO_KOLKATA,CUST0050,East,Wire,S1,Normal,43.8,Rail,308,38.2,6.0,698.8,0,0.9,681.4,5,3727.8,1111.4,1963.4,1,7,1,RT45,46,BRN,2,2200,1963.4,2.88,11.87,48663.83,67.1,98127.79,196.2170115,1.305266458,1045954.2,789330.13,0,0,0,4,10,3,0.064434358027275,0.26891890128296997,0.09887727686427969,910271.6345798867,817641.3810196484,0,0.0,817641.3810196484,Road
PLANTZZRBY,2025-01-27,P_BSP,CMO_DELHI,CUST0070,North,Wire,HR,Normal,27.4,Rail,1041,37.9,33.3,1114.4,0,0.8,1058.4,3,3292.0,1452.7,2170.3,2,7,1,RT45,52,BOST,4,2200,2170.3,2.05,6.01,4738.26,80.4,94226.7,133.0130213,1.438872701,2548405.58,3250819.63,1,0,0,0,1,27,0.2395370928474148,0.9728392591262831,0.22521634884361855,2598716.5108540882,3238018.6329816026,0,0.0,3238018.6329816026,Road
PLANQGYIW5,2025-03-21,P_BSP,CMO_CHENNAI,CUST0090,South,Coil,TMT,Normal,59.0,Rail,1400,40.4,33.2,1103.5,0,0.52,971.5,5,2286.6,911.7,2759.3,7,3,1,RT45,64,BRN,7,2200,2759.3,2.84,6.79,22628.08,94.3,84459.99,99.32421639,1.905022996,3845613.9,7359141.94,1,1,1,4,3,21,0.7896504686120993,0.9925182915453981,0.9961295932423279,4171323.4238208355,7480352.37388251,1,2200.0,4949139.537806446,Rail
PLAN9ODM7K,2025-06-01,P_BSP,CMO_CHENNAI,CUST0295,South,Coil,TMT,Normal,30.2,Rail,1613,48.1,33.8,963.3,0,0.62,870.9,1,2111.4,1303.3,1977.8,5,8,1,RT58,61,BCNHL,6,2700,1977.8,2.27,5.6,9297.15,55.0,98214.56,225.6823652,1.651897045,3572826.95,5269867.75,1,0,1,6,6,1,0.13634207595006487,0.983670301984436,0.9960784935827867,3586491.332685335,5370777.336333162,0,0.0,5370777.336333162,Road
PLAN0NT95O,2025-04-14,P_BSP,CMO_CHENNAI,CUST0091,South,Slab,TMT,Normal,46.3,Rail,794,51.4,10.3,1504.9,1,0.81,1218.4,1,1687.7,664.2,2139.6,5,4,1,RT45,32,BOST,8,2200,2086.2,1.71,2.47,0.0,77.3,86373.83,181.4922797,1.585294508,1793934.01,2625949.67,1,0,1,0,4,14,0.07352640802075684,0.9696038731486554,0.9961552494617222,1963588.9447773905,2618952.013854867,0,0.0,2618952.013854867,Road
PLANST10Z8,2025-01-13,P_BSP,CMO_DELHI,CUST0162,North,Rod,HR,Normal,30.4,Rail,1063,43.9,23.9,1415.5,1,0.7,1111.6,1,6609.5,1037.0,1652.7,4,8,1,RT58,67,BOBRN,5,2700,1652.7,1.49,0.0,0.0,47.5,74255.13,193.8616272,1.381243433,2356351.99,2426596.23,1,0,1,0,1,13,0.003678774460407468,0.9005130305061287,0.9963647082393711,2219921.621802842,2481140.634474865,0,0.0,2481140.634474865,Road
